ts,node,srx,stx,etx,erx
1935,0,20,20,38,60
1935,1,18,18,36,38
1935,2,14,14,34,34
1935,3,18,18,36,38
1935,4,17,17,34,37
1935,5,15,15,35,35
1935,6,15,15,32,35
1935,7,15,15,35,35
1935,8,15,15,35,35
1947,0,20,20,38,60
1947,1,18,18,36,38
1947,2,14,14,34,34
1947,3,18,18,36,38
1947,4,18,18,35,38
1947,5,15,15,35,35
1947,6,15,15,32,35
1947,7,15,15,35,35
1947,8,15,15,35,35
1973,0,20,20,38,60
1973,1,18,18,36,38
1973,2,14,14,34,34
1973,3,19,19,38,39
1973,4,18,18,35,38
1973,5,15,15,35,35
1973,6,15,15,32,35
1973,7,15,15,35,35
1973,8,15,15,35,35
1994,0,20,20,38,60
1994,1,18,18,36,38
1994,2,14,14,34,34
1994,3,19,19,38,39
1994,4,18,18,35,38
1994,5,15,15,35,35
1994,6,17,17,35,37
1994,7,15,15,35,35
1994,8,15,15,35,35
2027,0,20,20,38,60
2027,1,18,18,36,38
2027,2,14,14,34,34
2027,3,20,20,38,40
2027,4,18,18,35,38
2027,5,15,15,35,35
2027,6,17,17,35,37
2027,7,15,15,35,35
2027,8,15,15,35,35
2032,0,20,20,38,60
2032,1,18,18,36,38
2032,2,14,14,34,34
2032,3,20,20,38,40
2032,4,18,18,35,38
2032,5,15,15,35,35
2032,6,17,17,35,37
2032,7,15,15,35,35
2032,8,16,16,36,36
2043,0,20,20,38,60
2043,1,18,18,36,38
2043,2,14,14,34,34
2043,3,20,20,38,40
2043,4,18,18,35,38
2043,5,16,16,36,36
2043,6,17,17,35,37
2043,7,15,15,35,35
2043,8,16,16,36,36
2100,0,20,20,38,60
2100,1,18,18,36,38
2100,2,19,19,36,39
2100,3,20,20,38,40
2100,4,18,18,35,38
2100,5,16,16,36,36
2100,6,17,17,35,37
2100,7,15,15,35,35
2100,8,16,16,36,36
2120,0,20,20,38,60
2120,1,19,19,39,39
2120,2,19,19,36,39
2120,3,20,20,38,40
2120,4,18,18,35,38
2120,5,16,16,36,36
2120,6,17,17,35,37
2120,7,15,15,35,35
2120,8,16,16,36,36
2133,0,20,20,38,60
2133,1,19,19,39,39
2133,2,19,19,36,39
2133,3,20,20,38,40
2133,4,18,18,35,38
2133,5,16,16,36,36
2133,6,17,17,35,37
2133,7,17,17,37,37
2133,8,17,17,37,37
2152,0,20,20,38,60
2152,1,19,19,39,39
2152,2,19,19,36,39
2152,3,20,20,38,40
2152,4,18,18,35,38
2152,5,17,17,37,37
2152,6,17,17,35,37
2152,7,17,17,37,37
2152,8,17,17,37,37
2164,0,20,20,38,60
2164,1,22,22,39,42
2164,2,19,19,36,39
2164,3,20,20,38,40
2164,4,18,18,35,38
2164,5,17,17,37,37
2164,6,17,17,35,37
2164,7,17,17,37,37
2164,8,17,17,37,37
2204,0,20,20,38,60
2204,1,22,22,39,42
2204,2,19,19,36,39
2204,3,22,22,38,42
2204,4,18,18,35,38
2204,5,17,17,37,37
2204,6,17,17,35,37
2204,7,17,17,37,37
2204,8,17,17,37,37
2216,0,20,20,38,60
2216,1,22,22,39,42
2216,2,19,19,36,39
2216,3,22,22,38,42
2216,4,18,18,35,38
2216,5,17,17,37,37
2216,6,17,17,37,37
2216,7,17,17,37,37
2216,8,17,17,37,37
2227,0,20,20,40,60
2227,1,22,22,39,42
2227,2,19,19,36,39
2227,3,22,22,38,42
2227,4,18,18,35,38
2227,5,17,17,37,37
2227,6,17,17,37,37
2227,7,17,17,37,37
2227,8,17,17,37,37
2242,0,20,20,40,60
2242,1,22,22,39,42
2242,2,20,20,37,40
2242,3,22,22,38,42
2242,4,18,18,35,38
2242,5,17,17,37,37
2242,6,17,17,37,37
2242,7,17,17,37,37
2242,8,17,17,37,37
2266,0,20,20,40,60
2266,1,22,22,39,42
2266,2,20,20,37,40
2266,3,23,23,38,43
2266,4,18,18,35,38
2266,5,17,17,37,37
2266,6,17,17,37,37
2266,7,17,17,37,37
2266,8,17,17,37,37
2271,0,20,20,40,60
2271,1,22,22,39,42
2271,2,20,20,37,40
2271,3,23,23,38,43
2271,4,20,20,37,40
2271,5,17,17,37,37
2271,6,17,17,37,37
2271,7,17,17,37,37
2271,8,17,17,37,37
2314,0,20,20,40,60
2314,1,22,22,39,42
2314,2,20,20,37,40
2314,3,23,23,38,43
2314,4,20,20,37,40
2314,5,17,17,37,37
2314,6,17,17,37,37
2314,7,17,17,37,37
2314,8,18,18,38,38
2333,0,20,20,40,60
2333,1,22,22,39,42
2333,2,20,20,37,40
2333,3,24,24,40,44
2333,4,20,20,37,40
2333,5,17,17,37,37
2333,6,17,17,37,37
2333,7,17,17,37,37
2333,8,18,18,38,38
2334,0,20,20,40,60
2334,1,22,22,39,42
2334,2,20,20,37,40
2334,3,24,24,40,44
2334,4,20,20,37,40
2334,5,17,17,37,37
2334,6,17,17,37,37
2334,7,18,18,38,38
2334,8,18,18,38,38
2337,0,20,20,40,60
2337,1,22,22,39,42
2337,2,20,20,37,40
2337,3,24,24,40,44
2337,4,20,20,37,40
2337,5,18,18,38,38
2337,6,17,17,37,37
2337,7,18,18,38,38
2337,8,18,18,38,38
2339,0,20,20,40,60
2339,1,22,22,39,42
2339,2,20,20,37,40
2339,3,24,24,40,44
2339,4,20,20,37,40
2339,5,18,18,38,38
2339,6,21,21,38,41
2339,7,18,18,38,38
2339,8,18,18,38,38
2340,0,20,20,40,60
2340,1,22,22,39,42
2340,2,20,20,37,40
2340,3,24,24,40,44
2340,4,21,21,38,41
2340,5,18,18,38,38
2340,6,21,21,38,41
2340,7,18,18,38,38
2340,8,18,18,38,38
2417,0,20,20,40,60
2417,1,22,22,39,42
2417,2,20,20,37,40
2417,3,24,24,40,44
2417,4,21,21,38,41
2417,5,18,18,38,38
2417,6,21,21,38,41
2417,7,18,18,38,38
2417,8,19,19,39,39
2428,0,20,20,40,60
2428,1,22,22,39,42
2428,2,20,20,37,40
2428,3,24,24,40,44
2428,4,21,21,38,41
2428,5,18,18,38,38
2428,6,21,21,38,41
2428,7,19,19,39,39
2428,8,19,19,39,39
2433,0,20,20,40,60
2433,1,22,22,39,42
2433,2,20,20,37,40
2433,3,24,24,40,44
2433,4,21,21,38,41
2433,5,19,19,39,39
2433,6,21,21,38,41
2433,7,19,19,39,39
2433,8,19,19,39,39
2436,0,20,20,40,60
2436,1,22,22,39,42
2436,2,20,20,37,40
2436,3,24,24,40,44
2436,4,21,21,38,41
2436,5,19,19,39,39
2436,6,22,22,39,42
2436,7,19,19,39,39
2436,8,19,19,39,39
2437,0,24,24,44,64
2437,1,22,22,39,42
2437,2,20,20,37,40
2437,3,24,24,40,44
2437,4,21,21,38,41
2437,5,19,19,39,39
2437,6,22,22,39,42
2437,7,19,19,39,39
2437,8,19,19,39,39
2450,0,24,24,44,64
2450,1,22,22,39,42
2450,2,20,20,37,40
2450,3,24,24,40,44
2450,4,21,21,38,41
2450,5,19,19,39,39
2450,6,22,22,39,42
2450,7,19,19,39,39
2450,8,20,20,40,40
2491,0,24,24,44,64
2491,1,22,22,39,42
2491,2,20,20,37,40
2491,3,24,24,40,44
2491,4,21,21,38,41
2491,5,19,19,39,39
2491,6,22,22,39,42
2491,7,20,20,40,40
2491,8,20,20,40,40
2493,0,24,24,44,64
2493,1,22,22,39,42
2493,2,20,20,39,40
2493,3,24,24,40,44
2493,4,21,21,38,41
2493,5,19,19,39,39
2493,6,22,22,39,42
2493,7,20,20,40,40
2493,8,20,20,40,40
2521,0,24,24,44,64
2521,1,22,22,39,42
2521,2,20,20,39,40
2521,3,24,24,40,44
2521,4,21,21,38,41
2521,5,20,20,40,40
2521,6,22,22,39,42
2521,7,20,20,40,40
2521,8,20,20,40,40
2553,0,24,24,44,64
2553,1,22,22,39,42
2553,2,20,20,39,40
2553,3,24,24,40,44
2553,4,21,21,38,41
2553,5,20,20,40,40
2553,6,23,23,40,43
2553,7,20,20,40,40
2553,8,20,20,40,40
2556,0,24,24,44,64
2556,1,22,22,39,42
2556,2,20,20,39,40
2556,3,24,24,40,44
2556,4,23,23,40,43
2556,5,20,20,40,40
2556,6,23,23,40,43
2556,7,20,20,40,40
2556,8,20,20,40,40
2572,0,24,24,44,64
2572,1,22,22,39,42
2572,2,20,20,39,40
2572,3,24,24,43,44
2572,4,23,23,40,43
2572,5,20,20,40,40
2572,6,23,23,40,43
2572,7,20,20,40,40
2572,8,20,20,40,40
2603,0,24,24,44,64
2603,1,22,22,39,42
2603,2,20,20,39,40
2603,3,24,24,43,44
2603,4,23,23,40,43
2603,5,20,20,40,40
2603,6,23,23,40,43
2603,7,20,20,40,40
2603,8,21,21,41,41
2636,0,24,24,44,64
2636,1,22,22,39,42
2636,2,20,20,39,40
2636,3,24,24,43,44
2636,4,23,23,40,43
2636,5,20,20,40,40
2636,6,23,23,40,43
2636,7,21,21,41,41
2636,8,21,21,41,41
2652,0,24,24,44,64
2652,1,22,22,39,42
2652,2,20,20,40,40
2652,3,24,24,43,44
2652,4,23,23,40,43
2652,5,20,20,40,40
2652,6,23,23,40,43
2652,7,21,21,41,41
2652,8,21,21,41,41
2671,0,27,27,44,67
2671,1,22,22,39,42
2671,2,20,20,40,40
2671,3,24,24,43,44
2671,4,23,23,40,43
2671,5,20,20,40,40
2671,6,23,23,40,43
2671,7,21,21,41,41
2671,8,21,21,41,41
2696,0,27,27,44,67
2696,1,22,22,39,42
2696,2,20,20,40,40
2696,3,24,24,43,44
2696,4,25,25,40,45
2696,5,20,20,40,40
2696,6,23,23,40,43
2696,7,21,21,41,41
2696,8,21,21,41,41
2716,0,27,27,44,67
2716,1,22,22,39,42
2716,2,20,20,40,40
2716,3,24,24,43,44
2716,4,25,25,40,45
2716,5,20,20,40,40
2716,6,23,23,40,43
2716,7,21,21,41,41
2716,8,22,22,42,42
2728,0,27,27,44,67
2728,1,22,22,39,42
2728,2,20,20,40,40
2728,3,24,24,43,44
2728,4,25,25,40,45
2728,5,22,22,42,42
2728,6,23,23,40,43
2728,7,21,21,41,41
2728,8,22,22,42,42
2732,0,27,27,44,67
2732,1,22,22,39,42
2732,2,20,20,40,40
2732,3,24,24,43,44
2732,4,25,25,42,45
2732,5,22,22,42,42
2732,6,23,23,40,43
2732,7,21,21,41,41
2732,8,22,22,42,42
2746,0,27,27,44,67
2746,1,22,22,39,42
2746,2,22,22,42,42
2746,3,24,24,43,44
2746,4,25,25,42,45
2746,5,22,22,42,42
2746,6,23,23,40,43
2746,7,21,21,41,41
2746,8,22,22,42,42
2760,0,27,27,44,67
2760,1,22,22,39,42
2760,2,22,22,42,42
2760,3,24,24,43,44
2760,4,25,25,42,45
2760,5,22,22,42,42
2760,6,23,23,40,43
2760,7,22,22,42,42
2760,8,22,22,42,42
2766,0,27,27,44,67
2766,1,22,22,39,42
2766,2,22,22,42,42
2766,3,25,25,45,45
2766,4,25,25,42,45
2766,5,22,22,42,42
2766,6,23,23,40,43
2766,7,22,22,42,42
2766,8,22,22,42,42
2829,0,27,27,44,67
2829,1,22,22,39,42
2829,2,22,22,42,42
2829,3,25,25,45,45
2829,4,25,25,42,45
2829,5,22,22,42,42
2829,6,23,23,40,43
2829,7,22,22,42,42
2829,8,23,23,43,43
2834,0,27,27,44,67
2834,1,22,22,39,42
2834,2,22,22,42,42
2834,3,25,25,45,45
2834,4,25,25,42,45
2834,5,22,22,42,42
2834,6,23,23,40,43
2834,7,23,23,43,43
2834,8,23,23,43,43
2841,0,27,27,44,67
2841,1,22,22,39,42
2841,2,22,22,42,42
2841,3,25,25,45,45
2841,4,25,25,42,45
2841,5,23,23,43,43
2841,6,23,23,40,43
2841,7,23,23,43,43
2841,8,23,23,43,43
2843,0,27,27,44,67
2843,1,22,22,39,42
2843,2,22,22,42,42
2843,3,25,25,45,45
2843,4,25,25,43,45
2843,5,23,23,43,43
2843,6,23,23,40,43
2843,7,23,23,43,43
2843,8,23,23,43,43
2867,0,27,27,44,67
2867,1,25,25,45,45
2867,2,22,22,42,42
2867,3,25,25,45,45
2867,4,25,25,43,45
2867,5,23,23,43,43
2867,6,23,23,40,43
2867,7,23,23,43,43
2867,8,23,23,43,43
2872,0,27,27,44,67
2872,1,25,25,45,45
2872,2,25,25,43,45
2872,3,25,25,45,45
2872,4,25,25,43,45
2872,5,23,23,43,43
2872,6,23,23,40,43
2872,7,23,23,43,43
2872,8,23,23,43,43
2934,0,27,27,44,67
2934,1,25,25,45,45
2934,2,25,25,43,45
2934,3,25,25,45,45
2934,4,26,26,43,46
2934,5,23,23,43,43
2934,6,23,23,40,43
2934,7,23,23,43,43
2934,8,23,23,43,43
2951,0,27,27,44,67
2951,1,25,25,45,45
2951,2,25,25,43,45
2951,3,29,29,46,49
2951,4,26,26,43,46
2951,5,23,23,43,43
2951,6,23,23,40,43
2951,7,23,23,43,43
2951,8,23,23,43,43
2991,0,27,27,44,67
2991,1,25,25,45,45
2991,2,25,25,43,45
2991,3,29,29,46,49
2991,4,26,26,43,46
2991,5,25,25,45,45
2991,6,23,23,40,43
2991,7,23,23,43,43
2991,8,25,25,45,45
2998,0,27,27,44,67
2998,1,25,25,45,45
2998,2,25,25,43,45
2998,3,30,30,46,50
2998,4,26,26,43,46
2998,5,25,25,45,45
2998,6,23,23,40,43
2998,7,23,23,43,43
2998,8,25,25,45,45
3015,0,27,27,44,67
3015,1,30,30,46,50
3015,2,25,25,43,45
3015,3,30,30,46,50
3015,4,26,26,43,46
3015,5,25,25,45,45
3015,6,23,23,40,43
3015,7,23,23,43,43
3015,8,25,25,45,45
3019,0,27,27,44,67
3019,1,30,30,46,50
3019,2,25,25,43,45
3019,3,30,30,46,50
3019,4,26,26,43,46
3019,5,25,25,45,45
3019,6,23,23,43,43
3019,7,23,23,43,43
3019,8,25,25,45,45
3021,0,27,27,44,67
3021,1,30,30,46,50
3021,2,25,25,43,45
3021,3,30,30,46,50
3021,4,27,27,43,47
3021,5,25,25,45,45
3021,6,23,23,43,43
3021,7,23,23,43,43
3021,8,25,25,45,45
3085,0,27,27,44,67
3085,1,30,30,46,50
3085,2,25,25,43,45
3085,3,30,30,46,50
3085,4,28,28,43,48
3085,5,25,25,45,45
3085,6,23,23,43,43
3085,7,23,23,43,43
3085,8,25,25,45,45
3086,0,27,27,44,67
3086,1,30,30,46,50
3086,2,25,25,43,45
3086,3,30,30,46,50
3086,4,28,28,43,48
3086,5,25,25,45,45
3086,6,23,23,43,43
3086,7,25,25,45,45
3086,8,25,25,45,45
3146,0,27,27,44,67
3146,1,30,30,46,50
3146,2,25,25,43,45
3146,3,30,30,46,50
3146,4,28,28,45,48
3146,5,25,25,45,45
3146,6,23,23,43,43
3146,7,25,25,45,45
3146,8,25,25,45,45
3147,0,27,27,44,67
3147,1,30,30,46,50
3147,2,25,25,43,45
3147,3,30,30,46,50
3147,4,28,28,45,48
3147,5,25,25,45,45
3147,6,28,28,45,48
3147,7,25,25,45,45
3147,8,25,25,45,45
3153,0,27,27,44,67
3153,1,30,30,46,50
3153,2,25,25,43,45
3153,3,30,30,46,50
3153,4,28,28,45,48
3153,5,25,25,45,45
3153,6,28,28,45,48
3153,7,25,25,45,45
3153,8,26,26,46,46
3161,0,27,27,44,67
3161,1,30,30,46,50
3161,2,25,25,43,45
3161,3,30,30,46,50
3161,4,28,28,45,48
3161,5,25,25,45,45
3161,6,28,28,45,48
3161,7,26,26,46,46
3161,8,26,26,46,46
3162,0,27,27,44,67
3162,1,30,30,46,50
3162,2,25,25,43,45
3162,3,30,30,48,50
3162,4,28,28,45,48
3162,5,25,25,45,45
3162,6,28,28,45,48
3162,7,26,26,46,46
3162,8,26,26,46,46
3188,0,27,27,44,67
3188,1,30,30,46,50
3188,2,25,25,43,45
3188,3,30,30,48,50
3188,4,28,28,45,48
3188,5,26,26,46,46
3188,6,28,28,45,48
3188,7,26,26,46,46
3188,8,26,26,46,46
3200,0,27,27,44,67
3200,1,30,30,46,50
3200,2,25,25,43,45
3200,3,30,30,48,50
3200,4,29,29,46,49
3200,5,26,26,46,46
3200,6,28,28,45,48
3200,7,26,26,46,46
3200,8,26,26,46,46
3230,0,27,27,44,67
3230,1,30,30,46,50
3230,2,25,25,43,45
3230,3,32,32,49,52
3230,4,29,29,46,49
3230,5,26,26,46,46
3230,6,28,28,45,48
3230,7,26,26,46,46
3230,8,26,26,46,46
3247,0,27,27,44,67
3247,1,30,30,46,50
3247,2,25,25,43,45
3247,3,32,32,49,52
3247,4,29,29,46,49
3247,5,26,26,46,46
3247,6,28,28,45,48
3247,7,26,26,46,46
3247,8,27,27,47,47
3249,0,27,27,44,67
3249,1,30,30,46,50
3249,2,25,25,43,45
3249,3,32,32,49,52
3249,4,29,29,46,49
3249,5,27,27,47,47
3249,6,28,28,45,48
3249,7,26,26,46,46
3249,8,27,27,47,47
3252,0,27,27,44,67
3252,1,30,30,46,50
3252,2,25,25,43,45
3252,3,32,32,49,52
3252,4,29,29,46,49
3252,5,27,27,47,47
3252,6,28,28,45,48
3252,7,27,27,47,47
3252,8,27,27,47,47
3254,0,33,33,52,73
3254,1,30,30,46,50
3254,2,25,25,43,45
3254,3,32,32,49,52
3254,4,29,29,46,49
3254,5,27,27,47,47
3254,6,28,28,45,48
3254,7,27,27,47,47
3254,8,27,27,47,47
3262,0,33,33,52,73
3262,1,30,30,46,50
3262,2,27,27,47,47
3262,3,32,32,49,52
3262,4,29,29,46,49
3262,5,27,27,47,47
3262,6,28,28,45,48
3262,7,27,27,47,47
3262,8,27,27,47,47
3281,0,33,33,52,73
3281,1,30,30,47,50
3281,2,27,27,47,47
3281,3,32,32,49,52
3281,4,29,29,46,49
3281,5,27,27,47,47
3281,6,28,28,45,48
3281,7,27,27,47,47
3281,8,27,27,47,47
3298,0,33,33,52,73
3298,1,30,30,47,50
3298,2,27,27,47,47
3298,3,32,32,49,52
3298,4,30,30,47,50
3298,5,27,27,47,47
3298,6,28,28,45,48
3298,7,27,27,47,47
3298,8,27,27,47,47
3333,0,33,33,52,73
3333,1,30,30,47,50
3333,2,27,27,47,47
3333,3,32,32,49,52
3333,4,30,30,47,50
3333,5,27,27,47,47
3333,6,28,28,45,48
3333,7,27,27,47,47
3333,8,28,28,48,48
3340,0,33,33,52,73
3340,1,30,30,47,50
3340,2,27,27,47,47
3340,3,32,32,49,52
3340,4,30,30,47,50
3340,5,28,28,48,48
3340,6,28,28,45,48
3340,7,27,27,47,47
3340,8,28,28,48,48
3343,0,33,33,52,73
3343,1,30,30,47,50
3343,2,27,27,47,47
3343,3,32,32,49,52
3343,4,30,30,47,50
3343,5,28,28,48,48
3343,6,28,28,45,48
3343,7,28,28,48,48
3343,8,28,28,48,48
3347,0,33,33,52,73
3347,1,33,33,50,53
3347,2,27,27,47,47
3347,3,32,32,49,52
3347,4,30,30,47,50
3347,5,28,28,48,48
3347,6,28,28,45,48
3347,7,28,28,48,48
3347,8,28,28,48,48
3361,0,33,33,52,73
3361,1,33,33,50,53
3361,2,27,27,47,47
3361,3,33,33,50,53
3361,4,30,30,47,50
3361,5,28,28,48,48
3361,6,28,28,45,48
3361,7,28,28,48,48
3361,8,28,28,48,48
3392,0,33,33,52,73
3392,1,33,33,50,53
3392,2,27,27,47,47
3392,3,33,33,50,53
3392,4,30,30,47,50
3392,5,28,28,48,48
3392,6,28,28,45,48
3392,7,28,28,48,48
3392,8,29,29,49,49
3406,0,34,34,52,74
3406,1,33,33,50,53
3406,2,27,27,47,47
3406,3,33,33,50,53
3406,4,30,30,47,50
3406,5,28,28,48,48
3406,6,28,28,45,48
3406,7,28,28,48,48
3406,8,29,29,49,49
3413,0,34,34,52,74
3413,1,33,33,50,53
3413,2,27,27,47,47
3413,3,33,33,50,53
3413,4,30,30,47,50
3413,5,28,28,48,48
3413,6,28,28,48,48
3413,7,28,28,48,48
3413,8,29,29,49,49
3417,0,34,34,52,74
3417,1,33,33,50,53
3417,2,27,27,47,47
3417,3,33,33,50,53
3417,4,30,30,47,50
3417,5,29,29,49,49
3417,6,28,28,48,48
3417,7,28,28,48,48
3417,8,29,29,49,49
3431,0,34,34,52,74
3431,1,33,33,50,53
3431,2,27,27,47,47
3431,3,33,33,50,53
3431,4,30,30,47,50
3431,5,29,29,49,49
3431,6,28,28,48,48
3431,7,29,29,49,49
3431,8,29,29,49,49
3489,0,34,34,52,74
3489,1,33,33,50,53
3489,2,27,27,47,47
3489,3,34,34,50,54
3489,4,30,30,47,50
3489,5,29,29,49,49
3489,6,28,28,48,48
3489,7,29,29,49,49
3489,8,29,29,49,49
3509,0,34,34,52,74
3509,1,34,34,50,54
3509,2,27,27,47,47
3509,3,34,34,50,54
3509,4,30,30,47,50
3509,5,29,29,49,49
3509,6,28,28,48,48
3509,7,29,29,49,49
3509,8,29,29,49,49
3532,0,34,34,52,74
3532,1,34,34,50,54
3532,2,27,27,47,47
3532,3,34,34,50,54
3532,4,30,30,47,50
3532,5,29,29,49,49
3532,6,29,29,49,49
3532,7,29,29,49,49
3532,8,29,29,49,49
3544,0,34,34,52,74
3544,1,34,34,50,54
3544,2,27,27,47,47
3544,3,34,34,50,54
3544,4,30,30,47,50
3544,5,29,29,49,49
3544,6,29,29,49,49
3544,7,29,29,49,49
3544,8,30,30,50,50
3546,0,34,34,52,74
3546,1,34,34,50,54
3546,2,27,27,47,47
3546,3,34,34,50,54
3546,4,32,32,49,52
3546,5,29,29,49,49
3546,6,29,29,49,49
3546,7,29,29,49,49
3546,8,30,30,50,50
3571,0,34,34,52,74
3571,1,34,34,50,54
3571,2,27,27,47,47
3571,3,34,34,50,54
3571,4,33,33,49,53
3571,5,29,29,49,49
3571,6,29,29,49,49
3571,7,29,29,49,49
3571,8,30,30,50,50
3616,0,34,34,52,74
3616,1,34,34,50,54
3616,2,27,27,47,47
3616,3,34,34,50,54
3616,4,33,33,49,53
3616,5,30,30,50,50
3616,6,29,29,49,49
3616,7,29,29,49,49
3616,8,30,30,50,50
3658,0,34,34,52,74
3658,1,34,34,50,54
3658,2,27,27,47,47
3658,3,34,34,50,54
3658,4,33,33,49,53
3658,5,30,30,50,50
3658,6,33,33,49,53
3658,7,29,29,49,49
3658,8,30,30,50,50
3744,0,34,34,52,74
3744,1,34,34,50,54
3744,2,27,27,47,47
3744,3,34,34,50,54
3744,4,33,33,49,53
3744,5,30,30,50,50
3744,6,33,33,49,53
3744,7,29,29,49,49
3744,8,31,31,51,51
3757,0,35,35,54,75
3757,1,34,34,50,54
3757,2,27,27,47,47
3757,3,34,34,50,54
3757,4,33,33,49,53
3757,5,30,30,50,50
3757,6,33,33,49,53
3757,7,29,29,49,49
3757,8,31,31,51,51
3770,0,35,35,54,75
3770,1,34,34,50,54
3770,2,27,27,47,47
3770,3,34,34,50,54
3770,4,34,34,49,54
3770,5,30,30,50,50
3770,6,33,33,49,53
3770,7,29,29,49,49
3770,8,31,31,51,51
3780,0,35,35,54,75
3780,1,34,34,50,54
3780,2,27,27,47,47
3780,3,34,34,50,54
3780,4,34,34,49,54
3780,5,30,30,50,50
3780,6,33,33,49,53
3780,7,31,31,51,51
3780,8,31,31,51,51
3782,0,35,35,54,75
3782,1,34,34,50,54
3782,2,27,27,47,47
3782,3,34,34,50,54
3782,4,34,34,49,54
3782,5,31,31,51,51
3782,6,33,33,49,53
3782,7,31,31,51,51
3782,8,31,31,51,51
3848,0,35,35,54,75
3848,1,34,34,50,54
3848,2,27,27,47,47
3848,3,34,34,50,54
3848,4,35,35,51,55
3848,5,31,31,51,51
3848,6,33,33,49,53
3848,7,31,31,51,51
3848,8,31,31,51,51
3852,0,35,35,54,75
3852,1,35,35,55,55
3852,2,27,27,47,47
3852,3,34,34,50,54
3852,4,35,35,51,55
3852,5,31,31,51,51
3852,6,33,33,49,53
3852,7,31,31,51,51
3852,8,31,31,51,51
3853,0,35,35,54,75
3853,1,35,35,55,55
3853,2,27,27,47,47
3853,3,35,35,55,55
3853,4,35,35,51,55
3853,5,31,31,51,51
3853,6,33,33,49,53
3853,7,31,31,51,51
3853,8,31,31,51,51
3893,0,35,35,54,75
3893,1,35,35,55,55
3893,2,27,27,47,47
3893,3,35,35,55,55
3893,4,35,35,51,55
3893,5,31,31,51,51
3893,6,33,33,49,53
3893,7,32,32,52,52
3893,8,31,31,51,51
3896,0,36,36,55,76
3896,1,35,35,55,55
3896,2,27,27,47,47
3896,3,35,35,55,55
3896,4,35,35,51,55
3896,5,31,31,51,51
3896,6,33,33,49,53
3896,7,32,32,52,52
3896,8,31,31,51,51
3910,0,36,36,55,76
3910,1,35,35,55,55
3910,2,27,27,47,47
3910,3,35,35,55,55
3910,4,35,35,51,55
3910,5,31,31,51,51
3910,6,33,33,49,53
3910,7,32,32,52,52
3910,8,32,32,52,52
3961,0,36,36,55,76
3961,1,35,35,55,55
3961,2,27,27,47,47
3961,3,35,35,55,55
3961,4,35,35,51,55
3961,5,31,31,51,51
3961,6,33,33,49,53
3961,7,32,32,52,52
3961,8,33,33,53,53
3966,0,36,36,55,76
3966,1,35,35,55,55
3966,2,27,27,47,47
3966,3,35,35,55,55
3966,4,35,35,51,55
3966,5,31,31,51,51
3966,6,33,33,49,53
3966,7,33,33,53,53
3966,8,33,33,53,53
4023,0,36,36,55,76
4023,1,35,35,55,55
4023,2,27,27,47,47
4023,3,35,35,55,55
4023,4,35,35,51,55
4023,5,33,33,53,53
4023,6,33,33,49,53
4023,7,33,33,53,53
4023,8,33,33,53,53
4026,0,36,36,55,76
4026,1,35,35,55,55
4026,2,27,27,47,47
4026,3,35,35,55,55
4026,4,35,35,51,55
4026,5,33,33,53,53
4026,6,33,33,49,53
4026,7,33,33,53,53
4026,8,34,34,54,54
4030,0,36,36,55,76
4030,1,35,35,55,55
4030,2,27,27,47,47
4030,3,35,35,55,55
4030,4,35,35,51,55
4030,5,33,33,53,53
4030,6,33,33,49,53
4030,7,34,34,54,54
4030,8,34,34,54,54
4056,0,36,36,55,76
4056,1,35,35,55,55
4056,2,33,33,53,53
4056,3,35,35,55,55
4056,4,35,35,51,55
4056,5,33,33,53,53
4056,6,33,33,49,53
4056,7,34,34,54,54
4056,8,34,34,54,54
4059,0,36,36,55,76
4059,1,35,35,55,55
4059,2,33,33,53,53
4059,3,35,35,55,55
4059,4,35,35,51,55
4059,5,34,34,54,54
4059,6,33,33,49,53
4059,7,34,34,54,54
4059,8,34,34,54,54
4063,0,36,36,55,76
4063,1,35,35,55,55
4063,2,36,36,54,56
4063,3,35,35,55,55
4063,4,35,35,51,55
4063,5,34,34,54,54
4063,6,33,33,49,53
4063,7,34,34,54,54
4063,8,34,34,54,54
4064,0,36,36,55,76
4064,1,35,35,55,55
4064,2,36,36,54,56
4064,3,35,35,55,55
4064,4,36,36,54,56
4064,5,34,34,54,54
4064,6,33,33,49,53
4064,7,34,34,54,54
4064,8,34,34,54,54
4073,0,36,36,55,76
4073,1,36,36,56,56
4073,2,36,36,54,56
4073,3,35,35,55,55
4073,4,36,36,54,56
4073,5,34,34,54,54
4073,6,33,33,49,53
4073,7,34,34,54,54
4073,8,34,34,54,54
4103,0,36,36,55,76
4103,1,36,36,56,56
4103,2,36,36,54,56
4103,3,35,35,55,55
4103,4,36,36,54,56
4103,5,34,34,54,54
4103,6,33,33,49,53
4103,7,35,35,55,55
4103,8,34,34,54,54
4106,0,36,36,55,76
4106,1,36,36,56,56
4106,2,36,36,54,56
4106,3,35,35,55,55
4106,4,36,36,54,56
4106,5,34,34,54,54
4106,6,33,33,49,53
4106,7,35,35,55,55
4106,8,35,35,55,55
4111,0,36,36,55,76
4111,1,36,36,56,56
4111,2,36,36,54,56
4111,3,36,36,56,56
4111,4,36,36,54,56
4111,5,34,34,54,54
4111,6,33,33,49,53
4111,7,35,35,55,55
4111,8,35,35,55,55
4128,0,41,41,56,81
4128,1,36,36,56,56
4128,2,36,36,54,56
4128,3,36,36,56,56
